t,wall_t,phase,cmd_rot_dps,cmd_des_mmps,shaft_z_mm,shaft_angle_mod60,contact_area_mm2,n_contacts,max_depth_mm,frame_ms,net_fx_N,net_fy_N,net_fz_N,net_tx_Nm,net_ty_Nm,net_tz_Nm,applied_fz_N,applied_tz_Nm
10.5,47.0531,search_groove,150.0,25.0,1.083,0.24,4507.272,64,1.3087,59.29,-0.891,-1.102,0.285,-0.00707,0.00296,0.00298,20.0,0.2618
10.5167,47.1894,search_groove,150.0,25.0,1.083,0.24,4507.272,64,1.3087,64.34,0.067,0.591,0.705,-0.00401,0.01413,-0.00416,20.0,0.2618
10.5333,47.3193,search_groove,150.0,25.0,1.083,0.24,4507.272,54,1.3087,57.47,0.844,0.576,-0.743,-0.00191,-0.01518,-0.00357,20.0,0.2618
10.55,47.447,search_groove,150.0,25.0,1.083,0.24,4507.272,51,1.3087,56.21,-0.461,-0.246,-0.233,6e-05,0.00695,-0.00272,20.0,0.2618
10.5667,47.665,search_groove,150.0,25.0,1.083,0.24,4494.933,51,1.3073,148.26,0.283,0.184,0.289,0.00066,-0.00232,0.00093,20.0,0.2618
10.5833,47.795,search_groove,150.0,25.0,-0.658,0.23,4494.933,56,1.3073,57.64,-0.084,-0.029,-0.09,-0.00253,0.00327,-0.00178,20.0,0.2618
10.6,47.9246,search_groove,150.0,25.0,-0.658,0.23,4494.933,52,1.3073,59.36,0.002,0.106,0.026,0.00417,-0.00225,0.00011,20.0,0.2618
10.6167,48.0508,search_groove,150.0,25.0,-0.658,0.23,4494.933,53,1.3073,55.44,0.027,-0.273,1.037,-0.00427,-0.00034,0.002,20.0,0.2618
10.6333,48.1814,search_groove,150.0,25.0,-0.658,0.23,4494.933,63,1.3073,59.07,0.155,0.331,-0.909,0.00089,-0.00015,0.00223,20.0,0.2618
10.65,48.3952,search_groove,150.0,25.0,-0.658,0.23,4495.346,50,1.3114,138.44,-0.211,-0.374,0.746,0.00364,0.00374,-0.00174,20.0,0.2618
10.6667,48.5275,search_groove,150.0,25.0,-0.658,0.23,4495.346,67,1.3114,59.03,-0.114,-0.092,-0.889,-0.00286,-0.00298,-0.00207,20.0,0.2618
10.6833,48.65,search_groove,150.0,25.0,-2.386,0.27,4495.346,55,1.3114,52.64,0.206,0.048,-0.438,0.00072,0.00086,-0.00523,20.0,0.2618
10.7,48.7799,search_groove,150.0,25.0,-2.386,0.27,4495.346,55,1.3114,59.4,-0.44,0.054,1.033,-0.00256,0.00316,0.00846,20.0,0.2618
10.7167,48.9133,search_groove,150.0,25.0,-2.386,0.27,4495.346,60,1.3114,60.46,0.339,0.005,-0.637,0.00243,0.00132,-0.00484,20.0,0.2618
10.7333,49.1215,search_groove,150.0,25.0,-2.386,0.27,4493.89,54,1.3093,137.02,-0.604,-0.123,-0.381,-0.00589,-0.02904,0.02352,20.0,0.2618
10.75,49.2489,search_groove,150.0,25.0,-2.386,0.27,4493.89,52,1.3093,55.81,0.72,0.486,0.509,0.0054,0.02126,-0.02194,20.0,0.2618
10.7667,49.3901,search_groove,150.0,25.0,-2.386,0.27,4493.89,54,1.3093,58.48,-0.037,-0.285,-0.086,-0.00322,0.00515,-0.00055,20.0,0.2618
10.7833,49.5227,search_groove,150.0,25.0,-4.093,0.21,4493.89,51,1.3093,60.35,-0.213,-0.06,-0.236,0.00469,-0.00214,0.00048,20.0,0.2618
10.8,49.6521,search_groove,150.0,25.0,-4.093,0.21,4493.89,51,1.3093,58.45,0.265,0.362,0.33,-0.00201,-0.00257,0.00038,20.0,0.2618
10.8167,49.8641,search_groove,150.0,25.0,-4.093,0.21,4496.811,55,1.3125,142.04,-0.107,-0.622,-0.384,0.00394,0.0012,-0.00201,20.0,0.2618
10.8333,49.9916,search_groove,150.0,25.0,-4.093,0.21,4496.811,65,1.3125,56.18,0.042,0.375,0.05,-0.00469,0.00653,-0.0031,20.0,0.2618
10.85,50.1199,search_groove,150.0,25.0,-4.093,0.21,4496.811,52,1.3125,56.75,-0.061,0.22,0.211,0.00238,-0.00419,0.00772,20.0,0.2618
10.8667,50.2473,search_groove,150.0,25.0,-4.093,0.21,4496.811,52,1.3125,55.41,0.679,0.378,-0.359,0.00019,0.02713,0.02042,20.0,0.2618
10.8833,50.3818,search_groove,150.0,25.0,-5.917,0.3,4496.811,64,1.3125,62.82,-0.421,-0.652,0.193,0.00269,-0.0486,-0.02503,20.0,0.2618
10.9,50.6015,search_groove,150.0,25.0,-5.917,0.3,4518.123,68,1.3055,146.17,-0.61,-0.083,0.485,0.00288,0.03689,0.00459,20.0,0.2618
10.9167,50.7304,search_groove,150.0,25.0,-5.917,0.3,4518.123,50,1.3055,57.37,-0.364,0.009,-0.733,-0.00417,-0.04178,0.02065,20.0,0.2618
10.9333,50.8551,search_groove,150.0,25.0,-5.917,0.3,4518.123,55,1.3055,55.3,0.754,0.049,1.523,-0.00546,0.02695,-0.02176,20.0,0.2618
10.95,50.9918,search_groove,150.0,25.0,-5.917,0.3,4518.123,61,1.3055,61.69,-0.271,-0.548,-1.283,0.01484,-0.02106,0.0161,20.0,0.2618
10.9667,51.1166,search_groove,150.0,25.0,-5.917,0.3,4518.123,57,1.3055,54.51,0.018,0.404,0.574,-0.01573,0.02312,-0.01802,20.0,0.2618
10.9833,51.3294,search_groove,150.0,25.0,-7.651,0.25,4511.571,56,1.3105,142.63,0.239,0.098,-0.703,0.00453,-0.00098,-0.00383,20.0,0.2618
11.0,51.4604,engage,150.0,25.0,-7.651,0.25,4511.571,58,1.3105,57.12,0.034,0.364,0.337,0.00255,-0.0002,0.00679,20.0,0.2618
11.0167,51.5901,engage,149.27,26.476,-7.651,0.25,4511.571,52,1.3105,59.58,-0.005,-0.013,0.468,-0.00458,-0.00283,0.00047,21.181,0.26052
11.0333,51.7238,engage,147.15,30.556,-7.651,0.25,4511.571,59,1.3105,59.86,-0.013,-0.353,-1.187,0.00184,0.00241,-0.01054,24.444,0.25682
11.05,51.8487,engage,143.77,36.719,-7.651,0.25,4511.571,50,1.3105,53.1,-0.174,0.33,0.595,-0.00504,-0.00413,0.00712,29.375,0.25093
11.0667,52.0588,engage,139.26,44.444,-7.651,0.25,4496.317,50,1.313,140.57,0.914,-0.636,0.249,-0.01958,0.00499,-0.00578,35.556,0.24305
11.0833,52.1855,engage,133.74,53.212,-10.171,0.14,4496.317,50,1.313,56.05,-2.492,0.144,0.322,-0.024,0.01408,0.03822,42.569,0.23342
11.1,52.318,engage,127.34,62.5,-10.171,0.14,4496.317,50,1.313,59.32,1.791,0.177,-1.094,0.02848,0.01609,-0.05504,50.0,0.22226
11.1167,52.4449,engage,120.19,71.788,-10.171,0.14,4496.317,82,1.313,54.29,0.007,0.032,-2.725,0.02402,-0.02994,0.07566,57.431,0.20977
11.1333,52.5715,engage,112.41,80.556,-10.171,0.14,4496.317,114,1.313,54.84,-0.705,-0.221,2.386,-0.02979,0.00652,-0.05876,64.444,0.19619
11.15,52.7859,engage,104.12,88.281,-10.171,0.14,5188.746,110,1.309,144.36,0.53,0.137,0.045,0.00567,-0.01185,-0.00229,70.625,0.18173
11.1667,52.9166,engage,95.46,94.444,-10.171,0.14,5188.746,100,1.309,59.49,0.503,-0.484,-3.894,0.00409,-0.06168,0.02841,75.556,0.1666
11.1833,53.0447,engage,86.54,98.524,-15.007,0.4,5188.746,108,1.309,57.21,0.532,1.065,5.226,0.05094,0.10785,0.00474,78.819,0.15104
11.2,53.1798,engage,77.5,100.0,-15.007,0.4,5188.746,87,1.309,63.61,-1.55,-0.694,2.314,-0.08279,-0.00215,-0.03396,80.0,0.13526
11.2167,53.3202,engage,68.46,100.0,-15.007,0.4,5188.746,106,1.309,57.47,0.504,-0.048,-6.903,-0.02386,-0.07573,0.07407,80.0,0.11948
11.2333,53.5408,engage,59.54,100.0,-15.007,0.4,5732.994,119,1.3273,148.79,0.464,0.258,2.581,0.08697,0.01911,-0.0597,80.0,0.10392
11.25,53.6585,engage,50.88,100.0,-15.007,0.4,5732.994,122,1.3273,46.74,-0.271,0.066,0.983,0.00309,0.02385,-0.00752,80.0,0.0888
11.2667,53.781,engage,42.59,100.0,-15.007,0.4,5732.994,118,1.3273,49.47,-0.299,-0.052,0.194,-0.00079,0.01407,0.00068,80.0,0.07434
11.2833,53.9011,engage,34.81,100.0,-18.333,0.46,5732.994,112,1.3273,48.16,0.043,0.217,1.318,-0.00073,-0.01237,0.00013,80.0,0.06075
11.3,54.0198,engage,27.66,100.0,-18.333,0.46,5732.994,101,1.3273,47.98,-0.193,-0.386,0.274,-0.03265,0.02798,0.00913,80.0,0.04827
11.3167,54.2441,engage,21.26,100.0,-18.333,0.46,5150.124,85,1.3137,153.41,0.894,-3.926,6.417,-0.03956,-0.00102,0.05489,80.0,0.0371
11.3333,54.3687,engage,15.74,100.0,-18.333,0.46,5150.124,51,1.3137,49.29,-0.5,4.056,-6.776,0.04824,-0.03356,-0.05072,80.0,0.02747
11.35,54.4982,engage,11.23,100.0,-18.333,0.46,5150.124,56,1.3137,58.07,-0.094,-0.028,0.086,0.00065,0.00243,0.00082,80.0,0.0196
11.3667,54.6309,engage,7.85,100.0,-18.333,0.46,5150.124,62,1.3137,61.54,0.107,0.048,0.341,0.00134,-0.00092,-0.00077,80.0,0.01371
11.3833,54.7547,engage,5.73,100.0,-21.199,58.97,5150.124,66,1.3137,52.9,-2.018,0.458,-1.11,0.01666,0.04732,-0.02606,80.0,0.01001
11.4,54.9755,engage,5.0,100.0,-21.199,58.97,5310.627,109,1.3088,148.69,2.96,-1.983,-3.013,-0.07282,-0.04687,0.09499,80.0,0.00873
11.4167,55.103,engage,5.0,100.0,-21.199,58.97,5310.627,79,1.3088,57.0,-1.924,1.439,-3.095,0.05812,-0.06128,-0.0906,80.0,0.00873
11.4333,55.2205,engage,5.0,100.0,-21.199,58.97,5310.627,110,1.3088,48.6,1.459,-0.57,4.18,-0.04384,0.03969,0.04549,80.0,0.00873
11.45,55.3417,engage,5.0,100.0,-21.199,58.97,5310.627,114,1.3088,48.28,-0.73,1.103,1.012,0.03556,0.0581,-0.00311,80.0,0.00873
11.4667,55.4634,engage,5.0,100.0,-21.199,58.97,5310.627,85,1.3088,50.79,0.255,-0.598,2.356,0.02992,-0.01887,-0.02384,80.0,0.00873
11.4833,55.6789,engage,5.0,100.0,-25.28,59.97,5026.455,83,1.3095,145.17,0.228,0.903,-0.999,-0.00839,-0.0189,0.00606,80.0,0.00873
11.5,55.8097,engage,5.0,100.0,-25.28,59.97,5026.455,82,1.3095,60.83,0.669,-3.426,2.622,-0.05721,0.05811,-0.02283,80.0,0.00873
11.5167,55.9371,engage,5.0,100.0,-25.28,59.97,5026.455,102,1.3095,56.89,-0.367,5.718,-8.735,0.1139,0.01856,0.01399,80.0,0.00873
11.5333,56.0674,engage,5.0,100.0,-25.28,59.97,5026.455,95,1.3095,59.45,-0.789,-3.174,6.558,-0.07805,-0.07422,0.00733,80.0,0.00873
11.55,56.1922,engage,5.0,100.0,-25.28,59.97,5026.455,98,1.3095,53.6,0.614,-0.64,-0.886,0.00421,0.01273,-0.00927,80.0,0.00873
11.5667,56.4112,engage,5.0,100.0,-25.28,59.97,4882.306,71,1.3811,144.42,-0.77,-0.357,0.339,-0.01951,-0.00624,0.00638,80.0,0.00873
11.5833,56.5284,engage,5.0,100.0,-30.112,0.05,4882.306,71,1.3811,44.47,0.329,1.048,-5.417,0.02914,-0.02676,0.00394,80.0,0.00873
11.6,56.6576,engage,5.0,100.0,-30.112,0.05,4882.306,70,1.3811,54.82,-0.153,0.027,-0.102,-0.01458,0.05395,-0.00223,80.0,0.00873
11.6167,56.7621,engage,5.0,100.0,-30.112,0.05,4882.306,45,1.3811,34.34,0.153,-0.021,-0.018,0.00423,-0.02991,0.00221,80.0,0.00873
11.6333,56.8737,engage,5.0,100.0,-30.112,0.05,4882.306,59,1.3811,42.3,0.017,0.01,-0.022,0.0018,-0.00914,-6e-05,80.0,0.00873
11.65,57.0559,engage,5.0,100.0,-30.112,0.05,3761.596,46,1.3167,111.7,-0.018,-0.01,0.02,-0.00089,0.00325,6e-05,80.0,0.00873
11.6667,57.1607,engage,5.0,100.0,-30.112,0.05,3761.596,46,1.3167,33.78,0.0,0.0,0.001,-0.00013,0.00049,0.0,80.0,0.00873
11.6833,57.2678,engage,5.0,100.0,-40.092,0.22,3761.596,49,1.3167,37.94,0.02,0.011,-0.024,0.00036,-0.00351,-6e-05,80.0,0.00873
11.7,57.3751,engage,5.0,100.0,-40.092,0.22,3761.596,47,1.3167,34.48,-0.023,-0.013,0.033,-0.00208,0.00741,5e-05,80.0,0.00873
11.7167,57.4814,engage,5.0,100.0,-40.092,0.22,3761.596,50,1.3167,35.03,0.007,0.004,0.001,0.00314,-0.00766,-0.0,80.0,0.00873
11.7333,57.6478,engage,5.0,100.0,-40.092,0.22,2963.487,47,1.3145,96.98,-0.016,-0.009,-0.025,-0.00346,0.00881,-2e-05,80.0,0.00873
11.75,57.755,engage,5.0,100.0,-40.092,0.22,2963.487,37,1.3145,35.21,0.024,0.014,-0.001,0.00387,-0.0098,-0.0,80.0,0.00873
11.7667,57.8621,engage,5.0,100.0,-40.092,0.22,2963.487,35,1.3145,37.52,-0.045,-0.026,0.037,-0.00441,0.01115,-7e-05,80.0,0.00873
11.7833,57.9721,engage,5.0,100.0,-50.078,0.17,2963.487,35,1.3145,40.18,0.116,0.066,-0.059,0.0053,-0.01413,-0.00029,80.0,0.00873
11.8,58.0776,engage,5.0,100.0,-50.078,0.17,2963.487,35,1.3145,36.5,-0.169,-0.097,-0.038,-0.00804,0.02077,-0.00262,80.0,0.00873
11.8167,58.2263,engage,5.0,100.0,-50.078,0.17,2168.335,34,1.3181,78.32,0.205,0.117,-0.03,0.00819,-0.02368,-0.0012,80.0,0.00873
11.8333,58.3324,engage,5.0,100.0,-50.078,0.17,2168.335,33,1.3181,34.62,-0.12,-0.068,0.101,-0.00246,0.00912,0.00422,80.0,0.00873
11.85,58.4986,engage,5.0,100.0,-50.078,0.17,2168.335,36,1.3181,36.35,-0.114,-0.066,0.053,-0.00466,0.01213,-0.001,80.0,0.00873
11.8667,58.6039,engage,5.0,100.0,-50.078,0.17,2168.335,36,1.3181,36.12,0.128,0.074,-0.063,0.00585,-0.01493,0.00096,80.0,0.00873
11.8833,58.7102,engage,5.0,100.0,-60.065,0.2,2168.335,34,1.3181,35.15,-0.084,-0.048,-0.019,-0.00492,0.01255,-0.0003,80.0,0.00873
11.9,58.853,engage,5.0,100.0,-60.065,0.2,1371.714,25,1.3181,73.48,0.11,0.055,0.056,0.0044,-0.01468,0.00022,80.0,0.00873
11.9167,58.9604,engage,5.0,100.0,-60.065,0.2,1371.714,25,1.3181,37.59,-0.157,-0.078,0.028,-0.00517,0.01693,-0.00089,80.0,0.00873
11.9333,59.0666,engage,5.0,100.0,-60.065,0.2,1371.714,24,1.3181,37.05,0.12,0.146,-0.082,0.01285,-0.01029,0.00067,80.0,0.00873
11.95,59.1729,engage,5.0,100.0,-60.065,0.2,1371.714,23,1.3181,38.16,-0.001,-0.166,-0.004,-0.01712,0.00128,-1e-05,80.0,0.00873
11.9667,59.2799,engage,5.0,100.0,-60.065,0.2,1371.714,25,1.3181,36.73,0.033,0.103,0.056,0.00984,-0.00816,0.00023,80.0,0.00873
11.9833,59.4142,engage,5.0,100.0,-70.051,0.18,574.927,25,1.3237,63.91,-0.118,-0.068,-0.093,-0.00693,0.01981,-0.00289,80.0,0.00873
12.0,59.5213,push_in,5.0,100.0,-70.051,0.18,574.927,25,1.3237,35.37,0.087,0.188,0.121,0.01649,-0.01297,0.00196,80.0,0.00873
12.0167,59.6226,push_in,4.96,100.0,-70.051,0.18,574.927,24,1.3237,30.23,-0.002,-0.199,3.906,-0.01857,0.00125,-0.00081,80.0,0.00865
12.0333,59.7332,push_in,4.83,100.0,-70.051,0.18,574.927,18,1.3237,34.96,-0.0,0.06,1.842,0.00638,-0.00109,0.0018,80.0,0.00843
12.05,59.8332,push_in,4.63,100.0,-70.051,0.18,574.927,0,1.3237,29.52,0.0,-0.0,0.193,0.00096,-0.00016,-6e-05,80.0,0.00808
12.0667,59.9399,push_in,4.37,100.0,-70.051,0.18,0.0,0,0.0,36.68,-0.0,0.0,0.014,0.00015,-2e-05,-9e-05,80.0,0.00763
12.0833,59.9756,push_in,4.06,100.0,-73.3,0.49,0.0,0,0.0,29.94,0.0,-0.0,-0.001,2e-05,-0.0,-0.0001,80.0,0.00708
12.1,60.0131,push_in,3.7,100.0,-73.3,0.49,0.0,0,0.0,33.78,0.0,-0.0,-0.001,0.0,-0.0,-0.00012,80.0,0.00646
12.1167,60.0504,push_in,3.32,100.0,-73.3,0.49,0.0,0,0.0,31.17,0.0,-0.0,-0.0,0.0,-0.0,-0.00013,80.0,0.00579
12.1333,60.0891,push_in,2.91,100.0,-73.3,0.49,0.0,0,0.0,34.79,0.0,-0.0,-0.0,0.0,-0.0,-0.00013,80.0,0.00509
12.15,60.123,push_in,2.5,100.0,-73.3,0.49,0.0,0,0.0,30.42,0.0,-0.0,-0.0,0.0,-0.0,-0.00014,80.0,0.00436
12.1667,60.1619,push_in,2.09,100.0,-73.3,0.49,0.0,0,0.0,35.22,0.0,-0.0,0.0,0.0,-0.0,-0.00014,80.0,0.00364
12.1833,60.1964,push_in,1.68,100.0,-73.3,0.76,0.0,0,0.0,28.93,0.0,-0.0,-0.0,0.0,-0.0,-0.00013,80.0,0.00293
12.2,60.2364,push_in,1.3,100.0,-73.3,0.76,0.0,0,0.0,35.43,0.0,-0.0,-0.0,0.0,-0.0,-0.00013,80.0,0.00226
12.2167,60.2789,push_in,0.94,100.0,-73.3,0.76,0.0,0,0.0,33.64,0.0,-0.0,0.0,0.0,-0.0,-0.00012,80.0,0.00165
12.2333,60.3128,push_in,0.63,100.0,-73.3,0.76,0.0,0,0.0,28.64,0.0,-0.0,0.0,0.0,-0.0,-0.0001,80.0,0.0011
12.25,60.3538,push_in,0.37,100.0,-73.3,0.76,0.0,0,0.0,35.85,0.0,-0.0,0.0,0.0,-0.0,-9e-05,80.0,0.00065
12.2667,60.3969,push_in,0.17,100.0,-73.3,0.76,0.0,0,0.0,34.0,0.0,-0.0,0.0,0.0,-0.0,-7e-05,80.0,0.0003
12.2833,60.4312,push_in,0.04,100.0,-73.3,0.82,0.0,0,0.0,30.29,0.0,-0.0,0.0,0.0,-0.0,-4e-05,80.0,8e-05
12.3,60.4643,push_in,0.0,100.0,-73.3,0.82,0.0,0,0.0,28.89,0.0,-0.0,0.0,0.0,-0.0,-1e-05,80.0,0.0
12.3167,60.5042,push_in,0.0,100.0,-73.3,0.82,0.0,0,0.0,31.3,0.0,-0.0,-0.0,0.0,-0.0,-0.0,80.0,0.0
12.3333,60.5428,push_in,0.0,100.0,-73.3,0.82,0.0,0,0.0,34.79,0.0,0.0,0.0,0.0,-0.0,-0.0,80.0,0.0
12.35,60.5766,push_in,0.0,100.0,-73.3,0.82,0.0,0,0.0,29.9,0.0,0.0,0.0,0.0,-0.0,-0.0,80.0,0.0
12.3667,60.6145,push_in,0.0,100.0,-73.3,0.82,0.0,0,0.0,34.37,0.0,0.0,0.0,0.0,-0.0,-0.0,80.0,0.0
12.3833,60.6486,push_in,0.0,100.0,-73.3,0.82,0.0,0,0.0,30.04,0.0,0.0,0.0,0.0,-0.0,-0.0,80.0,0.0
12.4,60.687,friction_demo,0.0,50.0,-73.3,0.82,0.0,0,0.0,34.65,0.0,0.0,-0.62,0.0,-0.0,-0.0,40.0,0.0
12.4167,60.7209,friction_demo,0.15,49.848,-73.3,0.82,0.0,18,0.0,29.45,-0.0,0.0,0.342,0.0,-0.0,5e-05,39.878,0.00027
12.4333,60.7594,friction_demo,0.59,49.41,-73.3,0.82,0.0,19,0.0,34.75,-0.0,0.0,0.173,0.0,-0.0,0.00014,39.528,0.00103
12.45,60.7932,friction_demo,1.29,48.711,-73.3,0.82,0.0,18,0.0,29.85,-0.0,0.0,0.06,0.0,-0.0,0.00023,38.969,0.00225
12.4667,60.8326,friction_demo,2.22,47.778,-73.3,0.82,0.0,18,0.0,35.37,-0.0,0.0,0.017,0.0,-0.0,0.00031,38.222,0.00388
12.4833,60.8926,friction_demo,3.36,46.636,-72.875,0.94,162.319,18,1.3072,55.34,-0.0,0.0,0.003,0.0,-0.0,0.00037,37.309,0.00587
12.5,61.0022,friction_demo,4.69,45.312,-72.875,0.94,162.319,18,1.3072,36.73,-0.0,0.0,-0.002,0.0,-0.0,0.00043,36.25,0.00818
12.5167,61.1008,friction_demo,6.17,43.832,-72.875,0.94,162.319,20,1.3072,27.86,-0.0,0.0,-0.003,0.0,-0.0,0.00048,35.066,0.01076
12.5333,61.2069,friction_demo,7.78,42.222,-72.875,0.94,162.319,20,1.3072,35.13,-0.0,0.0,-0.003,0.0,-0.0,0.00053,33.778,0.01357
12.55,61.3102,friction_demo,9.49,40.508,-72.875,0.94,162.319,22,1.3072,33.43,-0.0,0.0,-0.002,0.0,-0.0,0.00056,32.406,0.01657
12.5667,61.4351,friction_demo,11.28,38.715,-72.875,0.94,166.146,21,1.3236,54.99,-0.0,0.0,-0.002,0.0,-0.0,0.00059,30.972,0.0197
12.5833,61.5398,friction_demo,13.13,36.871,-72.798,1.81,166.146,20,1.3236,33.93,-0.0,0.0,-0.001,0.0,-0.0,0.0006,29.497,0.02292
12.6,61.646,friction_demo,15.0,35.0,-72.798,1.81,166.146,21,1.3236,34.63,-0.0,0.0,-0.001,0.0,-0.0,0.00061,28.0,0.02618
12.6167,61.7626,friction_demo,16.87,33.129,-72.798,1.81,166.146,22,1.3236,35.13,-0.0,0.0,-0.0,0.0,0.0,0.00061,26.503,0.02944
12.6333,61.8848,friction_demo,18.72,31.285,-72.798,1.81,166.146,22,1.3236,38.6,-0.0,0.0,0.0,0.0,0.0,0.0006,25.028,0.03266
12.65,62.0144,friction_demo,20.51,29.492,-72.798,1.81,174.69,22,1.3148,56.97,-0.0,0.0,0.001,0.0,0.0,0.00059,23.594,0.03579
12.6667,62.1209,friction_demo,22.22,27.778,-72.798,1.81,174.69,22,1.3148,34.81,-0.0,0.0,0.001,0.0,0.0,0.00056,22.222,0.03879
12.6833,62.2256,friction_demo,23.83,26.168,-72.712,3.75,174.69,22,1.3148,34.3,-0.0,0.0,0.002,-0.0,0.0,0.00053,20.934,0.0416
12.7,62.3319,friction_demo,25.31,24.687,-72.712,3.75,174.69,22,1.3148,34.6,-0.0,0.0,0.002,-0.0,0.0,0.00048,19.75,0.04418
12.7167,62.4373,friction_demo,26.64,23.364,-72.712,3.75,174.69,22,1.3148,35.69,-0.0,0.0,0.003,-0.0,0.0,0.00043,18.691,0.04649
12.7333,62.5629,friction_demo,27.78,22.222,-72.712,3.75,178.465,22,1.3403,55.87,-0.0,0.0,0.003,-0.0,0.0,0.00037,17.778,0.04848
12.75,62.6742,friction_demo,28.71,21.289,-72.712,3.75,178.465,22,1.3403,38.2,-0.0,0.0,0.004,-0.0,0.0,0.00031,17.031,0.05011
12.7667,62.778,friction_demo,29.41,20.59,-72.712,3.75,178.465,22,1.3403,34.27,-0.0,0.0,0.005,-0.0,0.0,0.00023,16.472,0.05133
12.7833,62.8814,friction_demo,29.85,20.152,-72.662,6.54,178.465,22,1.3403,34.48,-0.0,0.0,0.005,-0.0,0.0,0.00014,16.122,0.05209
12.8,62.9865,friction_demo,30.0,20.0,-72.662,6.54,178.465,22,1.3403,36.21,-0.0,0.0,0.006,-0.0,0.0,5e-05,16.0,0.05236
12.8167,63.1126,friction_demo,30.0,20.0,-72.662,6.54,181.453,22,1.3262,56.85,-0.0,-0.0,0.004,-0.0,0.0,0.0,16.0,0.05236
12.8333,63.2192,friction_demo,30.0,20.0,-72.662,6.54,181.453,22,1.3262,35.79,-0.0,-0.0,0.002,-0.0,0.0,0.0,16.0,0.05236
12.85,63.3217,friction_demo,30.0,20.0,-72.662,6.54,181.453,22,1.3262,33.64,-0.0,-0.0,0.001,-0.0,0.0,0.0,16.0,0.05236
12.8667,63.4307,friction_demo,30.0,20.0,-72.662,6.54,181.453,22,1.3262,34.71,-0.0,-0.0,0.0,-0.0,0.0,-0.0,16.0,0.05236
12.8833,63.5361,friction_demo,30.0,20.0,-72.66,9.54,181.453,22,1.3262,35.61,-0.0,-0.0,0.0,-0.0,0.0,-0.0,16.0,0.05236
12.9,63.6615,friction_demo,30.0,20.0,-72.66,9.54,190.948,22,1.3278,55.93,-0.0,-0.0,0.0,-0.0,0.0,0.0,16.0,0.05236
12.9167,63.7682,friction_demo,30.0,20.0,-72.66,9.54,190.948,22,1.3278,37.3,-0.0,-0.0,0.0,-0.0,0.0,-0.0,16.0,0.05236
12.9333,63.8718,friction_demo,30.0,20.0,-72.66,9.54,190.948,22,1.3278,34.66,-0.0,-0.0,0.0,-0.0,0.0,0.0,16.0,0.05236
12.95,63.9759,friction_demo,30.0,20.0,-72.66,9.54,190.948,22,1.3278,34.52,-0.0,-0.0,0.0,-0.0,0.0,-0.0,16.0,0.05236
12.9667,64.0904,friction_demo,30.0,20.0,-72.66,9.54,190.948,22,1.3278,43.8,-0.0,-0.0,0.0,-0.0,0.0,-0.0,16.0,0.05236
12.9833,64.2454,friction_demo,30.0,20.0,-72.66,12.54,200.08,22,1.3336,67.36,-0.0,-0.0,0.0,-0.0,0.0,0.0,16.0,0.05236
13.0,64.3722,friction_demo,30.0,20.0,-72.66,12.54,200.08,22,1.3336,41.64,-0.0,-0.0,0.0,-0.0,0.0,-0.0,16.0,0.05236
13.0167,64.4966,friction_demo,30.0,20.0,-72.66,12.54,200.08,22,1.3336,40.05,-0.0,-0.0,0.0,-0.0,0.0,0.0,16.0,0.05236
13.0333,64.6135,friction_demo,30.0,20.0,-72.66,12.54,200.08,22,1.3336,38.51,-0.0,-0.0,0.0,-0.0,0.0,-0.0,16.0,0.05236
13.05,64.727,friction_demo,30.0,20.0,-72.66,12.54,200.08,22,1.3336,37.67,-0.0,-0.0,0.0,-0.0,0.0,0.0,16.0,0.05236
13.0667,64.8627,friction_demo,30.0,20.0,-72.66,12.54,209.279,22,1.337,60.14,-0.0,-0.0,0.0,-0.0,0.0,-0.0,16.0,0.05236
13.0833,64.9753,friction_demo,30.0,20.0,-72.66,15.54,209.279,22,1.337,36.77,-0.0,-0.0,0.0,-0.0,0.0,0.0,16.0,0.05236
13.1,65.0873,friction_demo,30.0,20.0,-72.66,15.54,209.279,22,1.337,38.68,-0.0,-0.0,0.0,-0.0,0.0,-0.0,16.0,0.05236
13.1167,65.2035,friction_demo,30.0,20.0,-72.66,15.54,209.279,22,1.337,38.42,-0.0,-0.0,0.0,-0.0,0.0,-0.0,16.0,0.05236
13.1333,65.3249,friction_demo,30.0,20.0,-72.66,15.54,209.279,22,1.337,41.52,-0.0,-0.0,0.0,-0.0,0.0,0.0,16.0,0.05236
13.15,65.4597,friction_demo,30.0,20.0,-72.66,15.54,218.394,22,1.3236,59.87,-0.0,-0.0,0.0,-0.0,0.0,0.0,16.0,0.05236
13.1667,65.5801,friction_demo,30.0,20.0,-72.66,15.54,218.394,22,1.3236,43.17,-0.0,-0.0,0.0,-0.0,0.0,-0.0,16.0,0.05236
13.1833,65.7035,friction_demo,30.0,20.0,-72.66,18.54,218.394,22,1.3236,36.72,-0.0,-0.0,0.0,-0.0,0.0,0.0,16.0,0.05236
13.2,65.8164,friction_demo,30.0,20.0,-72.66,18.54,218.394,22,1.3236,37.13,-0.0,-0.0,0.0,-0.0,0.0,-0.0,16.0,0.05236
13.2167,65.9265,friction_demo,30.0,20.0,-72.66,18.54,218.394,22,1.3236,36.04,-0.0,-0.0,0.0,-0.0,0.0,0.0,16.0,0.05236
