t,wall_t,phase,cmd_rot_dps,cmd_des_mmps,shaft_z_mm,shaft_angle_mod60,contact_area_mm2,n_contacts,max_depth_mm,frame_ms,net_fx_N,net_fy_N,net_fz_N,net_tx_Nm,net_ty_Nm,net_tz_Nm,applied_fz_N,applied_tz_Nm
8.8667,21.6572,search_groove,150.0,25.0,71.992,46.75,226.937,72,0.3381,31.09,0.0,0.0,-0.001,-0.0,0.0,-0.0,20.0,0.34034
8.8833,21.6923,search_groove,150.0,25.0,71.981,46.98,226.937,72,0.3381,26.27,0.0,-0.0,0.0,0.0,0.0,0.0,20.0,0.34034
8.9,21.7502,search_groove,150.0,25.0,71.981,46.98,225.784,72,0.3374,46.47,0.0,0.0,-0.0,0.0,0.0,-0.0,20.0,0.34034
8.9167,21.7886,search_groove,150.0,25.0,71.981,46.98,225.784,70,0.3374,31.1,-0.0,-0.0,0.0,1e-05,-0.0,0.0,20.0,0.34034
8.9333,21.8232,search_groove,150.0,25.0,71.981,46.98,225.784,70,0.3374,26.52,0.0,0.0,0.0,-1e-05,0.0,0.0,20.0,0.34034
8.95,21.8679,search_groove,150.0,25.0,71.981,46.98,225.784,67,0.3374,38.16,0.1,-0.055,-0.029,0.00129,0.0017,0.00834,20.0,0.34034
8.9667,21.9146,search_groove,150.0,25.0,71.981,46.98,225.784,67,0.3374,39.47,-0.1,0.056,0.03,-0.00131,-0.00169,-0.00834,20.0,0.34034
8.9833,21.9741,search_groove,150.0,25.0,71.987,47.45,220.747,67,0.3443,52.1,-0.0,-0.001,-0.002,3e-05,-1e-05,-0.0,20.0,0.34034
9.0,22.0081,search_groove,150.0,25.0,71.987,47.45,220.747,67,0.3443,26.29,0.0,0.0,0.0,0.0,0.0,-0.0,20.0,0.34034
9.0167,22.0481,search_groove,150.0,25.0,71.987,47.45,220.747,67,0.3443,27.3,-0.0,0.0,-0.0,-0.0,-0.0,0.0,20.0,0.34034
9.0333,22.0871,search_groove,150.0,25.0,71.987,47.45,220.747,67,0.3443,31.47,-0.0,-0.0,0.0,0.0,-0.0,-0.0,20.0,0.34034
9.05,22.1229,search_groove,150.0,25.0,71.987,47.45,220.747,67,0.3443,26.44,0.063,0.122,-0.052,0.00201,-0.0012,0.0066,20.0,0.34034
9.0667,22.1816,search_groove,150.0,25.0,71.987,47.45,220.516,68,0.3452,52.03,-0.062,-0.122,0.053,-0.00201,0.00122,-0.0066,20.0,0.34034
9.0833,22.2213,search_groove,150.0,25.0,71.985,47.68,220.516,68,0.3452,31.29,-0.018,-0.042,-0.017,0.00047,0.00028,0.00854,20.0,0.34034
9.1,22.2561,search_groove,150.0,25.0,71.985,47.68,220.516,67,0.3452,26.04,0.017,0.042,0.016,-0.00047,-0.00029,-0.00855,20.0,0.34034
9.1167,22.2951,search_groove,150.0,25.0,71.985,47.68,220.516,67,0.3452,32.23,0.0,-0.0,-0.0,-0.0,0.0,0.0,20.0,0.34034
9.1333,22.3333,search_groove,150.0,25.0,71.985,47.68,220.516,69,0.3452,30.72,-0.007,0.04,0.212,-0.00165,-0.00065,0.00098,20.0,0.34034
9.15,22.3868,search_groove,150.0,25.0,71.985,47.68,216.026,65,0.3375,46.06,0.003,-0.039,-0.213,0.00161,0.00057,-0.00096,20.0,0.34034
9.1667,22.424,search_groove,150.0,25.0,71.985,47.68,216.026,67,0.3375,31.03,0.004,-0.001,0.002,4e-05,8e-05,-2e-05,20.0,0.34034
9.1833,22.4582,search_groove,150.0,25.0,72.013,48.07,216.026,70,0.3375,26.46,0.184,0.084,0.07,0.00151,-0.00179,0.00415,20.0,0.34034
9.2,22.5,search_groove,150.0,25.0,72.013,48.07,216.026,69,0.3375,29.21,-0.184,-0.084,-0.07,-0.00151,0.00178,-0.00415,20.0,0.34034
9.2167,22.5382,search_groove,150.0,25.0,72.013,48.07,216.026,69,0.3375,31.14,-0.045,-0.015,0.206,0.00019,-0.00094,0.00101,20.0,0.34034
9.2333,22.5917,search_groove,150.0,25.0,72.013,48.07,211.607,64,0.3317,45.83,0.045,0.014,-0.204,-0.00016,0.00093,-0.00101,20.0,0.34034
9.25,22.6251,search_groove,150.0,25.0,72.013,48.07,211.607,62,0.3317,26.06,0.001,0.001,-0.001,-3e-05,1e-05,-0.0,20.0,0.34034
9.2667,22.6659,search_groove,150.0,25.0,72.013,48.07,211.607,64,0.3317,27.52,0.069,-0.196,-0.0,-0.00111,0.00172,0.00573,20.0,0.34034
9.2833,22.7053,search_groove,150.0,25.0,72.007,48.53,211.607,61,0.3317,31.57,-0.069,0.196,0.0,0.00111,-0.00172,-0.00573,20.0,0.34034
9.3,22.7405,search_groove,150.0,25.0,72.007,48.53,211.607,62,0.3317,26.11,0.0,0.0,-0.0,-1e-05,0.0,0.0,20.0,0.34034
9.3167,22.7958,search_groove,150.0,25.0,72.007,48.53,208.469,65,0.3327,47.68,-0.088,0.068,-0.062,-0.00049,-0.00103,0.00831,20.0,0.34034
9.3333,22.8349,search_groove,150.0,25.0,72.007,48.53,208.469,63,0.3327,31.56,0.088,-0.068,0.062,0.00049,0.00103,-0.00831,20.0,0.34034
9.35,22.8705,search_groove,150.0,25.0,72.007,48.53,208.469,63,0.3327,27.29,0.0,-0.0,-0.0,0.0,0.0,-0.0,20.0,0.34034
9.3667,22.9093,search_groove,150.0,25.0,72.007,48.53,208.469,62,0.3327,30.93,-0.0,-0.0,0.0,0.0,-0.0,0.0,20.0,0.34034
9.3833,22.944,search_groove,150.0,25.0,72.03,48.8,208.469,64,0.3327,26.12,-0.0,0.0,0.0,-0.0,-0.0,0.0,20.0,0.34034
9.4,23.0055,search_groove,150.0,25.0,72.03,48.8,203.66,66,0.3334,46.64,0.0,0.0,0.0,0.0,0.0,-0.0,20.0,0.34034
9.4167,23.0429,search_groove,150.0,25.0,72.03,48.8,203.66,63,0.3334,30.56,0.006,0.028,0.004,-0.00069,0.00012,2e-05,20.0,0.34034
9.4333,23.0788,search_groove,150.0,25.0,72.03,48.8,203.66,63,0.3334,26.36,-0.006,-0.028,-0.004,0.00069,-0.00012,-2e-05,20.0,0.34034
9.45,23.1188,search_groove,150.0,25.0,72.03,48.8,203.66,62,0.3334,32.78,-0.0,-0.0,0.0,0.0,-0.0,-0.0,20.0,0.34034
9.4667,23.1543,search_groove,150.0,25.0,72.03,48.8,203.66,62,0.3334,27.16,0.012,0.123,-0.128,0.00432,0.0018,0.00667,20.0,0.34034
9.4833,23.2131,search_groove,150.0,25.0,72.04,49.12,199.33,60,0.3384,51.8,0.122,-0.103,0.277,-0.00416,0.00122,-0.00572,20.0,0.34034
9.5,23.255,search_groove,150.0,25.0,72.04,49.12,199.33,62,0.3384,34.47,0.044,-0.086,-0.014,0.0054,-0.0053,0.00514,20.0,0.34034
9.5167,23.2914,search_groove,150.0,25.0,72.04,49.12,199.33,61,0.3384,26.6,-0.178,0.065,-0.136,-0.00556,0.00229,-0.00608,20.0,0.34034
9.5333,23.3234,search_groove,150.0,25.0,72.04,49.12,199.33,57,0.3384,25.68,-0.0,0.0,0.0,-0.0,-0.0,-0.0,20.0,0.34034
9.55,23.3631,search_groove,150.0,25.0,72.04,49.12,199.33,64,0.3384,28.09,0.0,0.0,0.0,-0.0,0.0,0.0,20.0,0.34034
9.5667,23.4218,search_groove,150.0,25.0,72.04,49.12,197.547,65,0.335,51.39,-0.0,-0.0,0.0,0.0,-1e-05,0.0,20.0,0.34034
9.5833,23.4613,search_groove,150.0,25.0,72.038,49.5,197.547,64,0.335,32.1,0.0,0.0,0.0,-0.0,0.0,0.0,20.0,0.34034
9.6,23.504,search_groove,150.0,25.0,72.038,49.5,197.547,63,0.335,33.17,0.0,-0.0,0.0,1e-05,1e-05,0.0,20.0,0.34034
9.6167,23.5401,search_groove,150.0,25.0,72.038,49.5,197.547,63,0.335,26.24,0.065,-0.145,-0.036,0.00085,0.00176,0.0002,20.0,0.34034
9.6333,23.5793,search_groove,150.0,25.0,72.038,49.5,197.547,63,0.335,32.23,0.01,0.193,-0.042,-0.00054,0.00058,0.00841,20.0,0.34034
9.65,23.6401,search_groove,150.0,25.0,72.038,49.5,194.218,66,0.3323,53.41,-0.078,-0.044,0.077,-0.00038,-0.00238,-0.00861,20.0,0.34034
9.6667,23.6752,search_groove,150.0,25.0,72.038,49.5,194.218,67,0.3323,26.63,0.002,-0.003,0.001,7e-05,3e-05,-1e-05,20.0,0.34034
9.6833,23.7132,search_groove,150.0,25.0,72.024,49.87,194.218,70,0.3323,27.14,0.001,0.0,0.001,-0.0,2e-05,1e-05,20.0,0.34034
9.7,23.753,search_groove,150.0,25.0,72.024,49.87,194.218,68,0.3323,31.72,-0.086,-0.152,0.076,-0.00149,0.0012,0.00177,20.0,0.34034
9.7167,23.7885,search_groove,150.0,25.0,72.024,49.87,194.218,66,0.3323,27.1,0.112,0.162,-0.045,0.00181,-0.00062,0.00682,20.0,0.34034
9.7333,23.8518,search_groove,150.0,25.0,72.024,49.87,191.727,71,0.3306,56.68,-0.027,-0.01,-0.031,-0.00032,-0.0006,-0.00859,20.0,0.34034
9.75,23.8913,search_groove,150.0,25.0,72.024,49.87,191.727,66,0.3306,32.12,-0.014,0.067,0.013,-0.00142,-0.0004,7e-05,20.0,0.34034
9.7667,23.9265,search_groove,150.0,25.0,72.024,49.87,191.727,70,0.3306,26.11,0.014,-0.067,-0.013,0.00142,0.0004,-7e-05,20.0,0.34034
9.7833,23.9657,search_groove,150.0,25.0,72.011,50.11,191.727,71,0.3306,27.02,-0.038,0.106,-0.005,-0.00237,-0.00113,0.00022,20.0,0.34034
9.8,24.0036,search_groove,150.0,25.0,72.011,50.11,191.727,69,0.3306,31.28,0.039,-0.107,0.004,0.00236,0.00113,-0.00021,20.0,0.34034
9.8167,24.0582,search_groove,150.0,25.0,72.011,50.11,192.093,69,0.3361,46.85,0.025,0.066,0.052,-0.00141,0.00034,0.00033,20.0,0.34034
9.8333,24.0924,search_groove,150.0,25.0,72.011,50.11,192.093,66,0.3361,26.65,-0.025,-0.066,-0.051,0.00141,-0.00034,-0.00034,20.0,0.34034
9.85,24.1321,search_groove,150.0,25.0,72.011,50.11,192.093,68,0.3361,27.05,0.0,-0.0,0.0,0.0,0.0,0.0,20.0,0.34034
9.8667,24.1695,search_groove,150.0,25.0,72.011,50.11,192.093,67,0.3361,31.07,0.0,0.0,-0.0,-1e-05,0.0,-0.0,20.0,0.34034
9.8833,24.2044,search_groove,150.0,25.0,72.035,50.38,192.093,62,0.3361,27.05,-0.276,0.187,-0.01,-0.0004,0.00022,0.00557,20.0,0.34034
9.9,24.261,search_groove,150.0,25.0,72.035,50.38,186.52,66,0.3356,50.31,0.276,-0.187,0.01,0.00041,-0.00022,-0.00557,20.0,0.34034
9.9167,24.2993,search_groove,150.0,25.0,72.035,50.38,186.52,64,0.3356,31.1,0.048,-0.145,0.193,-4e-05,0.00315,0.00145,20.0,0.34034
9.9333,24.3342,search_groove,150.0,25.0,72.035,50.38,186.52,70,0.3356,26.25,-0.048,0.145,-0.192,4e-05,-0.00314,-0.00145,20.0,0.34034
9.95,24.3722,search_groove,150.0,25.0,72.035,50.38,186.52,70,0.3356,32.1,-0.039,-0.042,-0.012,0.00078,-0.00086,5e-05,20.0,0.34034
9.9667,24.4184,search_groove,150.0,25.0,72.035,50.38,186.52,67,0.3356,30.47,0.039,0.042,0.012,-0.00078,0.00086,-6e-05,20.0,0.34034
9.9833,24.4756,search_groove,150.0,25.0,72.007,50.63,187.018,67,0.3381,48.92,-0.0,-0.0,0.0,1e-05,-1e-05,0.0,20.0,0.34034
10.0,24.5096,search_groove,150.0,25.0,72.007,50.63,187.018,65,0.3381,26.01,0.047,0.055,0.0,-0.0007,0.00184,0.00794,20.0,0.34034
10.0167,24.5493,search_groove,150.0,25.0,72.007,50.63,187.018,62,0.3381,27.26,-0.046,-0.055,0.0,0.00069,-0.00183,-0.00794,20.0,0.34034
10.0333,24.5867,search_groove,150.0,25.0,72.007,50.63,187.018,65,0.3381,31.16,0.0,0.0,0.0,-0.0,0.0,0.0,20.0,0.34034
10.05,24.6219,search_groove,150.0,25.0,72.007,50.63,187.018,66,0.3381,26.92,-0.0,-0.0,0.0,0.0,-0.0,0.0,20.0,0.34034
10.0667,24.6805,search_groove,150.0,25.0,72.007,50.63,183.101,65,0.3267,52.04,-0.001,-0.001,0.0,1e-05,-1e-05,0.0,20.0,0.34034
10.0833,24.7236,search_groove,150.0,25.0,72.019,50.91,183.101,64,0.3267,31.99,0.001,0.0,-0.001,-1e-05,2e-05,-0.0,20.0,0.34034
10.1,24.759,search_groove,150.0,25.0,72.019,50.91,183.101,61,0.3267,26.03,-0.0,0.0,0.0,-0.0,-0.0,0.0,20.0,0.34034
10.1167,24.7917,search_groove,150.0,25.0,72.019,50.91,183.101,60,0.3267,25.66,0.193,-0.175,0.18,0.00438,0.00116,0.00588,20.0,0.34034
10.1333,24.8315,search_groove,150.0,25.0,72.019,50.91,183.101,62,0.3267,26.96,-0.193,0.175,-0.181,-0.00438,-0.00117,-0.00588,20.0,0.34034
10.15,24.8894,search_groove,150.0,25.0,72.019,50.91,180.766,66,0.3369,50.45,-0.01,-0.037,-0.087,0.00064,0.00091,0.00874,20.0,0.34034
10.1667,24.9309,search_groove,150.0,25.0,72.019,50.91,180.766,62,0.3369,32.48,0.009,0.04,0.088,-0.0007,-0.00095,-0.00872,20.0,0.34034
10.1833,24.9683,search_groove,150.0,25.0,72.016,51.28,180.766,63,0.3369,30.74,0.009,0.035,-0.096,-9e-05,0.00025,0.00821,20.0,0.34034
10.2,25.0046,search_groove,150.0,25.0,72.016,51.28,180.766,63,0.3369,27.69,-0.008,-0.038,0.095,0.00015,-0.00021,-0.00823,20.0,0.34034
10.2167,25.0419,search_groove,150.0,25.0,72.016,51.28,180.766,65,0.3369,30.86,0.02,0.026,-0.032,-0.00022,0.00181,0.00851,20.0,0.34034
10.2333,25.0966,search_groove,150.0,25.0,72.016,51.28,178.269,62,0.3325,46.55,-0.02,-0.026,0.032,0.00022,-0.00181,-0.00851,20.0,0.34034
10.25,25.1349,search_groove,150.0,25.0,72.016,51.28,178.269,65,0.3325,31.11,-0.004,0.007,0.004,-0.00014,-0.00011,3e-05,20.0,0.34034
10.2667,25.1699,search_groove,150.0,25.0,72.016,51.28,178.269,65,0.3325,27.3,0.004,-0.007,-0.004,0.00014,0.00011,-3e-05,20.0,0.34034
10.2833,25.2071,search_groove,150.0,25.0,72.021,51.55,178.269,65,0.3325,30.8,0.0,0.0,0.001,-1e-05,0.0,0.0,20.0,0.34034
10.3,25.2417,search_groove,150.0,25.0,72.021,51.55,178.269,65,0.3325,26.21,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,20.0,0.34034
10.3167,25.2998,search_groove,150.0,25.0,72.021,51.55,175.339,65,0.3329,46.44,0.0,-0.0,0.0,0.0,-0.0,-0.0,20.0,0.34034
10.3333,25.3393,search_groove,150.0,25.0,72.021,51.55,175.339,59,0.3329,31.22,-0.0,-0.0,0.001,1e-05,-1e-05,0.0,20.0,0.34034
10.35,25.3735,search_groove,150.0,25.0,72.021,51.55,175.339,63,0.3329,25.68,-0.283,0.105,0.083,-0.00448,-0.00024,0.00491,20.0,0.34034
10.3667,25.4108,search_groove,150.0,25.0,72.021,51.55,175.339,62,0.3329,31.07,0.225,-0.152,-0.192,0.00602,0.00102,0.00378,20.0,0.34034
10.3833,25.4446,search_groove,150.0,25.0,72.032,51.9,175.339,65,0.3329,25.88,0.058,0.047,0.108,-0.00155,-0.00076,-0.00869,20.0,0.34034
10.4,25.5078,search_groove,150.0,25.0,72.032,51.9,171.496,64,0.3298,49.25,-0.0,-0.0,0.0,0.0,-0.0,0.0,20.0,0.34034
10.4167,25.5422,search_groove,150.0,25.0,72.032,51.9,171.496,66,0.3298,25.95,0.0,-0.0,0.0,0.0,0.0,0.0,20.0,0.34034
10.4333,25.5806,search_groove,150.0,25.0,72.032,51.9,171.496,65,0.3298,27.72,-0.0,0.0,0.0,-0.0,-0.0,0.0,20.0,0.34034
10.45,25.6194,search_groove,150.0,25.0,72.032,51.9,171.496,63,0.3298,31.11,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,20.0,0.34034
10.4667,25.6551,search_groove,150.0,25.0,72.032,51.9,171.496,62,0.3298,26.82,0.003,0.13,0.016,-0.00292,-4e-05,0.00019,20.0,0.34034
10.4833,25.713,search_groove,150.0,25.0,72.012,52.22,169.473,62,0.33,50.96,-0.003,-0.13,-0.016,0.00292,4e-05,-0.00019,20.0,0.34034
10.5,25.7529,search_groove,150.0,25.0,72.012,52.22,169.473,64,0.33,31.13,0.0,0.0,0.001,-0.0,1e-05,0.0,20.0,0.34034
10.5167,25.7882,search_groove,150.0,25.0,72.012,52.22,169.473,62,0.33,27.35,-0.0,-0.0,-0.001,-0.0,-1e-05,-0.0,20.0,0.34034
10.5333,25.8268,search_groove,150.0,25.0,72.012,52.22,169.473,64,0.33,31.61,0.0,-0.0,0.0,0.0,0.0,-1e-05,20.0,0.34034
10.55,25.8602,search_groove,150.0,25.0,72.012,52.22,169.473,60,0.33,26.03,0.0,-0.0,0.0,0.0,0.0,1e-05,20.0,0.34034
10.5667,25.9182,search_groove,150.0,25.0,72.012,52.22,166.598,62,0.3278,45.92,-0.0,0.0,0.0,-0.0,-0.0,-0.0,20.0,0.34034
10.5833,25.9575,search_groove,150.0,25.0,72.023,52.84,166.598,60,0.3278,31.05,0.0,0.0,0.0,0.0,-0.0,1e-05,20.0,0.34034
10.6,25.9911,search_groove,150.0,25.0,72.023,52.84,166.598,61,0.3278,27.02,0.0,-0.0,-0.001,-0.0,0.0,-1e-05,20.0,0.34034
10.6167,26.0284,search_groove,150.0,25.0,72.023,52.84,166.598,69,0.3278,30.99,-0.0,-0.0,-0.0,0.0,0.0,1e-05,20.0,0.34034
10.6333,26.0625,search_groove,150.0,25.0,72.023,52.84,166.598,66,0.3278,25.71,0.001,0.003,-0.001,-5e-05,2e-05,1e-05,20.0,0.34034
10.65,26.1211,search_groove,150.0,25.0,72.023,52.84,162.365,58,0.3329,45.68,-0.001,-0.003,0.001,5e-05,-2e-05,-1e-05,20.0,0.34034
10.6667,26.1594,search_groove,150.0,25.0,72.023,52.84,162.365,62,0.3329,31.85,0.0,-0.0,0.0,1e-05,-0.0,0.0,20.0,0.34034
10.6833,26.1942,search_groove,150.0,25.0,72.027,53.08,162.365,63,0.3329,26.03,0.089,-0.055,-0.082,-0.00051,-0.00372,0.00598,20.0,0.34034
10.7,26.2267,search_groove,150.0,25.0,72.027,53.08,162.365,66,0.3329,26.16,-0.089,0.055,0.082,0.00054,0.00373,-0.00595,20.0,0.34034
10.7167,26.2643,search_groove,150.0,25.0,72.027,53.08,162.365,63,0.3329,26.82,-0.0,-0.002,0.001,1e-05,-2e-05,-3e-05,20.0,0.34034
10.7333,26.3222,search_groove,150.0,25.0,72.027,53.08,159.69,63,0.3303,50.5,-0.001,0.002,-0.001,-6e-05,-1e-05,1e-05,20.0,0.34034
10.75,26.3612,search_groove,150.0,25.0,72.027,53.08,159.69,60,0.3303,30.8,-0.008,0.018,-0.001,-0.00036,-0.0002,1e-05,20.0,0.34034
10.7667,26.3945,search_groove,150.0,25.0,72.027,53.08,159.69,62,0.3303,26.0,-0.068,-0.053,0.049,-0.00328,0.00351,0.00362,20.0,0.34034
10.7833,26.4334,search_groove,150.0,25.0,72.012,53.68,159.69,66,0.3303,27.17,0.077,0.035,-0.048,0.00366,-0.0033,-0.00364,20.0,0.34034
10.8,26.4712,search_groove,150.0,25.0,72.012,53.68,159.69,66,0.3303,30.99,0.0,-0.0,-0.0,0.0,0.0,-0.0,20.0,0.34034
10.8167,26.5264,search_groove,150.0,25.0,72.012,53.68,153.126,59,0.3245,47.88,-0.0,0.0,0.0,-0.0,-0.0,-0.0,20.0,0.34034
10.8333,26.5595,search_groove,150.0,25.0,72.012,53.68,153.126,55,0.3245,25.76,0.0,-0.0,-0.001,-1e-05,0.0,1e-05,20.0,0.34034
10.85,26.5971,search_groove,150.0,25.0,72.012,53.68,153.126,59,0.3245,26.64,-0.0,0.0,0.0,1e-05,-0.0,-1e-05,20.0,0.34034
10.8667,26.6355,search_groove,150.0,25.0,72.012,53.68,153.126,65,0.3245,30.46,0.016,0.009,-0.093,0.00032,0.00067,0.00907,20.0,0.34034
10.8833,26.67,search_groove,150.0,25.0,72.025,53.96,153.126,57,0.3245,27.12,-0.015,-0.009,0.094,-0.00034,-0.00066,-0.00904,20.0,0.34034
10.9,26.7292,search_groove,150.0,25.0,72.025,53.96,151.273,57,0.3359,51.13,-0.006,0.089,-0.124,-0.00098,0.00068,0.00893,20.0,0.34034
10.9167,26.7651,search_groove,150.0,25.0,72.025,53.96,151.273,60,0.3359,26.07,0.006,-0.089,0.123,0.001,-0.00069,-0.00896,20.0,0.34034
10.9333,26.8028,search_groove,150.0,25.0,72.025,53.96,151.273,59,0.3359,26.72,-0.0,0.0,0.0,0.0,-0.0,-0.0,20.0,0.34034
10.95,26.842,search_groove,150.0,25.0,72.025,53.96,151.273,61,0.3359,31.88,0.0,-0.0,0.0,0.0,0.0,0.0,20.0,0.34034
10.9667,26.8762,search_groove,150.0,25.0,72.025,53.96,151.273,59,0.3359,25.99,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,20.0,0.34034
10.9833,26.9341,search_groove,150.0,25.0,72.021,54.17,148.799,59,0.3346,47.05,0.0,-0.0,0.001,-0.0,0.0,-1e-05,20.0,0.34034
11.0,26.9729,engage,150.0,25.0,72.021,54.17,148.799,60,0.3346,31.43,-0.206,0.044,-0.058,0.00099,0.00141,0.00625,20.0,0.34034
11.0167,27.0071,engage,149.27,26.476,72.021,54.17,148.799,60,0.3346,25.97,0.145,0.077,0.268,-0.00218,-0.00378,-0.0048,21.181,0.33867
11.0333,27.0444,engage,147.15,30.556,72.021,54.17,148.799,60,0.3346,31.15,0.061,-0.12,-0.21,0.00119,0.00237,-0.00144,24.444,0.33387
11.05,27.0791,engage,143.77,36.719,72.021,54.17,148.799,60,0.3346,26.22,-0.274,0.134,-0.149,-0.00269,-0.00534,7e-05,29.375,0.3262
11.0667,27.1403,engage,139.26,44.444,72.021,54.17,153.923,68,0.3376,47.98,0.275,-0.134,0.149,0.0027,0.00534,-6e-05,35.556,0.31597
11.0833,27.1786,engage,133.74,53.212,71.933,54.58,153.923,70,0.3376,30.79,-0.0,0.0,-0.0,-0.0,-0.0,2e-05,42.569,0.30345
11.1,27.2117,engage,127.34,62.5,71.933,54.58,153.923,72,0.3376,25.77,-0.031,-0.087,-1.779,0.00152,-0.00084,0.00599,50.0,0.28893
11.1167,27.2527,engage,120.19,71.788,71.933,54.58,153.923,69,0.3376,27.38,0.031,0.087,1.778,-0.00152,0.00084,-0.00602,57.431,0.2727
11.1333,27.293,engage,112.41,80.556,71.933,54.58,153.923,69,0.3376,32.46,-1.026,0.239,-0.5,-0.0054,-0.02026,0.00376,64.444,0.25504
11.15,27.3486,engage,104.12,88.281,71.933,54.58,165.912,65,0.3752,47.26,1.026,-0.239,0.501,0.00541,0.02027,-0.00375,70.625,0.23624
11.1667,27.3817,engage,95.46,94.444,71.933,54.58,165.912,70,0.3752,25.71,-0.128,-0.061,-1.546,0.00146,-0.0032,0.00308,75.556,0.21659
11.1833,27.4195,engage,86.54,98.524,71.379,54.85,165.912,70,0.3752,26.67,0.176,0.041,0.343,-9e-05,0.00222,-0.00045,78.819,0.19636
11.2,27.4623,engage,77.5,100.0,71.379,54.85,165.912,71,0.3752,35.48,-0.048,0.02,1.204,-0.00138,0.00097,-0.00264,80.0,0.17584
11.2167,27.5031,engage,68.46,100.0,71.379,54.85,165.912,74,0.3752,33.3,0.0,-0.0,0.0,0.0,0.0,0.0,80.0,0.15533
11.2333,27.5615,engage,59.54,100.0,71.379,54.85,204.353,76,0.6277,49.09,0.0,0.0,-0.001,0.0,-1e-05,1e-05,80.0,0.1351
11.25,27.5958,engage,50.88,100.0,71.379,54.85,204.353,74,0.6277,25.59,0.098,-0.197,-0.103,0.00548,-0.00207,0.00402,80.0,0.11544
11.2667,27.6338,engage,42.59,100.0,71.379,54.85,204.353,70,0.6277,26.78,0.438,0.072,-0.191,-0.00204,0.01315,0.00075,80.0,0.09664
11.2833,27.6713,engage,34.81,100.0,71.063,55.29,204.353,70,0.6277,31.02,-0.539,0.126,0.294,-0.00356,-0.01115,-0.00471,80.0,0.07898
11.3,27.707,engage,27.66,100.0,71.063,55.29,204.353,69,0.6277,26.1,0.003,-0.001,-0.0,0.00012,7e-05,-7e-05,80.0,0.06275
11.3167,27.7695,engage,21.26,100.0,71.063,55.29,216.483,70,0.7367,55.56,-0.002,0.003,0.002,-0.00012,-0.0001,0.00031,80.0,0.04823
11.3333,27.8099,engage,15.74,100.0,71.063,55.29,216.483,70,0.7367,31.72,0.002,-0.003,-0.002,0.00011,0.0001,-0.00032,80.0,0.03571
11.35,27.8551,engage,11.23,100.0,71.063,55.29,216.483,67,0.7367,37.75,-0.112,-0.147,0.088,0.00241,-0.00238,0.00541,80.0,0.02548
11.3667,27.8907,engage,7.85,100.0,71.063,55.29,216.483,68,0.7367,27.15,0.113,0.147,-0.087,-0.00239,0.0024,-0.00538,80.0,0.01782
11.3833,27.9436,engage,5.73,100.0,71.036,55.75,216.483,60,0.7367,31.15,-0.001,0.001,0.0,-2e-05,-2e-05,-3e-05,80.0,0.01301
11.4,28.0001,engage,5.0,100.0,71.036,55.75,212.949,62,0.7139,48.61,0.102,0.209,0.121,-0.00437,0.00226,0.00316,80.0,0.01134
11.4167,28.0393,engage,5.0,100.0,71.036,55.75,212.949,61,0.7139,31.76,-0.083,-0.267,0.075,0.00621,-0.0018,0.00191,80.0,0.01134
11.4333,28.0738,engage,5.0,100.0,71.036,55.75,212.949,63,0.7139,25.57,-0.019,0.057,-0.197,-0.00184,-0.00047,-0.00507,80.0,0.01134
11.45,28.1062,engage,5.0,100.0,71.036,55.75,212.949,65,0.7139,25.48,0.154,-0.063,0.122,0.00109,0.0063,0.00931,80.0,0.01134
11.4667,28.1445,engage,5.0,100.0,71.036,55.75,212.949,67,0.7139,27.28,-0.155,0.065,-0.114,-0.00122,-0.00636,-0.00883,80.0,0.01134
11.4833,28.1994,engage,5.0,100.0,70.907,57.21,208.28,67,0.6012,47.46,-0.001,-0.005,-0.006,0.00017,-1e-05,-0.00027,80.0,0.01134
11.5,28.2393,engage,5.0,100.0,70.907,57.21,208.28,77,0.6012,31.55,-0.056,-0.056,-1.156,0.00188,-0.00081,0.01777,80.0,0.01134
11.5167,28.2743,engage,5.0,100.0,70.907,57.21,208.28,73,0.6012,26.21,-0.006,0.234,1.211,-0.0027,-0.00102,-0.01606,80.0,0.01134
11.5333,28.3113,engage,5.0,100.0,70.907,57.21,208.28,72,0.6012,30.57,0.064,-0.175,-0.057,0.00079,0.0019,-0.00191,80.0,0.01134
11.55,28.3462,engage,5.0,100.0,70.907,57.21,208.28,69,0.6012,27.13,0.018,0.029,-0.015,-0.00056,0.00035,-2e-05,80.0,0.01134
11.5667,28.4082,engage,5.0,100.0,70.907,57.21,228.581,77,0.3847,48.94,-0.056,0.032,0.05,-0.00278,-0.00105,0.00169,80.0,0.01134
11.5833,28.4454,engage,5.0,100.0,70.65,58.27,228.581,81,0.3847,30.87,0.038,-0.062,-0.035,0.00334,0.00072,-0.00168,80.0,0.01134
11.6,28.4851,engage,5.0,100.0,70.65,58.27,228.581,83,0.3847,31.42,-0.0,0.0,-0.001,0.0,-0.0,-0.0,80.0,0.01134
11.6167,28.5206,engage,5.0,100.0,70.65,58.27,228.581,77,0.3847,27.78,-0.137,0.023,-0.051,-0.00052,-0.00278,3e-05,80.0,0.01134
